county_number,county,record_kind,water_name,water_type,access_point_name,access_status,access_category,latitude,longitude,camping,restroom,boat_ramp,dock,ada_fishing,foot_access_only,day_use_only,pack_in_pack_out,private_land_nearby,public_access_verification,water_name_match_status,access_details,directions_url,official_source_name,official_source_url,source_record_id,source_water_id,source_site_id,last_generated
21,Franklin,access_point,,unknown,Winder,Active,Fishing,42.1813102,-111.8808853,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,No motors.,"https://www.google.com/maps/search/?api=1&query=42.1813102,-111.8808853",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,207,,207,2026-07-26T02:39:14Z
21,Franklin,access_point,Condie Reservoir,reservoir,Condie Reservoir,Active,Boating,42.2102428,-111.863393,True,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Very limited camping at boat ramp.,"https://www.google.com/maps/search/?api=1&query=42.2102428,-111.863393",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,174,,174,2026-07-26T02:39:14Z
21,Franklin,access_point,Foster Reservoir,reservoir,Foster Reservoir,Active,Fishing,42.1228643,-111.8419826,False,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Electric motors only,"https://www.google.com/maps/search/?api=1&query=42.1228643,-111.8419826",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,175,,175,2026-07-26T02:39:14Z
21,Franklin,access_point,Glendale Reservoir,reservoir,Glendale Reservoir,Active,Boating,42.1279093,-111.8082511,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.1279093,-111.8082511",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,176,,176,2026-07-26T02:39:14Z
21,Franklin,access_point,Johnson Reservoir,reservoir,Johnson Reservoir,Active,Fishing,42.1104377,-111.8082969,True,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Very limited camping space,"https://www.google.com/maps/search/?api=1&query=42.1104377,-111.8082969",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,210,,210,2026-07-26T02:39:14Z
21,Franklin,access_point,Lamont Reservoir,reservoir,Lamont Reservoir,Active,Boating,42.1047387,-111.8144338,False,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.1047387,-111.8144338",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,209,,209,2026-07-26T02:39:14Z
21,Franklin,access_point,Oneida Narrows Reservoir,reservoir,Oneida Narrows Reservoir,Active,Boating,42.2742287,-111.7436421,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.2742287,-111.7436421",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,208,,208,2026-07-26T02:39:14Z
21,Franklin,access_point,Oxford Reservoir,reservoir,Oxford Reservoir,Active,Fishing,42.2786584,-112.0111118,False,False,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.2786584,-112.0111118",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,205,,205,2026-07-26T02:39:14Z
21,Franklin,access_point,Treasureton Reservoir,reservoir,Treasureton Reservoir,Active,Boating,42.234968,-111.8576037,False,True,True,True,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,,"https://www.google.com/maps/search/?api=1&query=42.234968,-111.8576037",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,206,,206,2026-07-26T02:39:14Z
21,Franklin,access_point,Twin Lakes Reservoir,reservoir,Twin Lakes Reservoir,Active,Boating,42.2030196,-111.9758041,True,True,True,True,False,False,False,False,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Private access fees required,"https://www.google.com/maps/search/?api=1&query=42.2030196,-111.9758041",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,204,,204,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Box Canyon,Active,Fishing,44.4169871,-111.3946756,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.4169871,-111.3946756",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,309,,309,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Buffalo ADA,Active,Fishing,44.4263771,-111.3688656,True,,False,False,True,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.4263771,-111.3688656",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,310,,310,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Buttermilk,Active,Boating,44.4324871,-111.4260856,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.4324871,-111.4260856",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,311,,311,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Chester Dam,Active,Fishing,44.0180503,-111.5823487,False,True,True,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.0180503,-111.5823487",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,254,,254,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Chester Wetland,Active,Fishing,44.0192326,-111.5839952,False,,False,False,False,True,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Campfires not allowed. Access is limited to foot traffic only. Please pack out what you pack in. Groups of 15 people or larger must obtain a permit at the IDFG Regional Office. Day use only.,"https://www.google.com/maps/search/?api=1&query=44.0192326,-111.5839952",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,244,,244,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Fun Farm Bridge,Active,Boating,43.9825557,-111.6240901,False,,True,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Please pack out what you pack in. Day use only. Area from diversion to second island closed to motor use.,"https://www.google.com/maps/search/?api=1&query=43.9825557,-111.6240901",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,246,,246,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Island Park,Active,Boating,44.4194047,-111.3980449,False,,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.4194047,-111.3980449",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,312,,312,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Jump Off Canyon,Active,Fishing,44.1087192,-111.4381541,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.1087192,-111.4381541",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,320,,320,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Last Chance,Active,Fishing,44.3709114,-111.4024476,False,,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Please pack out what you pack in. Day use only.,"https://www.google.com/maps/search/?api=1&query=44.3709114,-111.4024476",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,260,,260,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,McCrea,Active,Boating,44.4624871,-111.4005356,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.4624871,-111.4005356",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,313,,313,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Ora Bridge,Active,Fishing,44.0704932,-111.5082764,False,,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Please pack out what you pack in. Day use only.,"https://www.google.com/maps/search/?api=1&query=44.0704932,-111.5082764",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,242,,242,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Red Road Bridge,Active,Boating,43.9284692,-111.7781206,False,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9284692,-111.7781206",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,326,,326,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Spring Hollow,Active,Boating,43.9469936,-111.3509879,True,,True,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=43.9469936,-111.3509879",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,334,,334,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Stone Bridge,Active,Fishing,44.1095541,-111.3377837,False,,False,False,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.1095541,-111.3377837",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,321,,321,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,Vernon Bridge,Active,Fishing,44.0514424,-111.5398835,False,,False,False,False,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,Pets must be on a leash at all times. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.0514424,-111.5398835",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,243,,243,2026-07-26T02:39:14Z
22,Fremont,access_point,,unknown,West End,Active,Boating,44.3758245,-111.5315722,True,True,True,True,False,False,False,False,False,active_official_IDFG_managed_or_co_managed_access_site,not_identified,,"https://www.google.com/maps/search/?api=1&query=44.3758245,-111.5315722",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,317,,317,2026-07-26T02:39:14Z
22,Fremont,access_point,Ashton Reservoir,reservoir,Ashton Reservoir,Active,Boating,44.1116361,-111.4553027,False,,True,True,True,False,True,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Pets must be on a leash at all times. Day use only. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.1116361,-111.4553027",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,218,,218,2026-07-26T02:39:14Z
22,Fremont,access_point,Fall River,river,Fall River,Active,Fishing,44.0183376,-111.5703964,False,,False,False,False,True,True,True,True,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,"Much of the surrounding area is private property; please obey all signs and markers. Please, no pets allowed. Campfires not allowed. Access is limited to foot traffic only. Please pack out what you pack in. Day use only.","https://www.google.com/maps/search/?api=1&query=44.0183376,-111.5703964",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,239,,239,2026-07-26T02:39:14Z
22,Fremont,access_point,Henrys Lake - Frome,lake,Henrys Lake - Frome Park,Active,Boating,44.6501191,-111.4369938,True,,True,True,True,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Fires only in approved fire pits. Please pack out what you pack in.,"https://www.google.com/maps/search/?api=1&query=44.6501191,-111.4369938",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,240,,240,2026-07-26T02:39:14Z
22,Fremont,access_point,Henrys Lake - South Shore,lake,Henrys Lake - South Shore,Active,Boating,44.6155788,-111.4171455,True,,True,False,False,False,False,True,False,active_official_IDFG_managed_or_co_managed_access_site,derived_from_access_site_name,Area roads may become very slick when wet or snow covered. Camping is limited to no more than 10 days within any 30 day period. Pets must be on a leash at all times. Please pack out what you pack in. Gravel boat ramp available.,"https://www.google.com/maps/search/?api=1&query=44.6155788,-111.4171455",IDFG Fishing and Boating Access Sites Public,https://idfg.idaho.gov/visit/fish-boat-guide,241,,241,2026-07-26T02:39:14Z
